Seed;GridSize;Steps;Success
771286;5x5;30;False
153687;5x5;30;False
853508;5x5;30;False
16429;5x5;30;False
16034;5x5;30;False
674803;5x5;30;False
554544;5x5;30;False
701545;5x5;30;False
429166;5x5;30;False
303631;5x5;30;False
187740;5x5;30;False
618789;5x5;30;False
945146;5x5;30;False
537067;5x5;30;False
407368;5x5;30;False
818017;5x5;30;False
228358;5x5;30;False
655495;5x5;30;False
959540;5x5;30;False
429341;5x5;30;False
943186;5x5;26;True
690403;5x5;30;False
454176;5x5;24;True
220633;5x5;24;True
470430;5x5;30;False
101119;5x5;30;False
237772;5x5;30;False
766549;5x5;30;False
637354;5x5;30;False
466651;5x5;30;False
234680;5x5;26;True
145681;5x5;30;False
529910;5x5;30;False
656247;5x5;30;False
735652;5x5;30;False
991885;5x5;30;False
315458;5x5;30;False
861459;5x5;30;False
543696;5x5;30;False
661385;5x5;30;False
750094;5x5;30;False
8367;5x5;30;False
864508;5x5;30;False
132933;5x5;30;False
564698;5x5;24;True
824011;5x5;30;False
971048;5x5;30;False
58177;5x5;26;True
763750;5x5;30;False
436071;5x5;30;False
87252;5x5;30;False
811005;5x5;30;False
914162;5x5;30;False
345795;5x5;30;False
260352;5x5;30;False
230905;5x5;30;False
372926;5x5;30;False
352031;5x5;24;True
236332;5x5;30;False
713269;5x5;30;False
182346;5x5;30;False
575867;5x5;30;False
939544;5x5;24;True
73521;5x5;24;True
602198;5x5;30;False
614551;5x5;30;False
722180;5x5;24;True
906349;5x5;30;False
583330;5x5;30;False
422899;5x5;30;False
93424;5x5;30;False
771689;5x5;30;False
682286;5x5;30;False
506319;5x5;30;False
292508;5x5;30;False
649573;5x5;30;False
419514;5x5;24;True
52971;5x5;30;False
640328;5x5;30;False
791137;5x5;24;True
588934;5x5;30;False
949639;5x5;30;False
789620;5x5;30;False
207709;5x5;30;False
350418;5x5;30;False
90339;5x5;30;False
306592;5x5;30;False
199577;5x5;30;False
543070;5x5;30;False
369023;5x5;30;False
548684;5x5;30;False
629973;5x5;30;False
920170;5x5;30;False
916379;5x5;24;True
768888;5x5;30;False
450513;5x5;30;False
103734;5x5;30;False
580535;5x5;30;False
831652;5x5;30;False
672397;5x5;30;False
147650;5x5;24;True
595539;5x5;30;False
641552;5x5;24;True
236425;5x5;30;False
415950;5x5;30;False
762927;5x5;30;False
972540;5x5;30;False
845701;5x5;30;False
894490;5x5;30;False
643787;5x5;30;False
97448;5x5;30;False
933505;5x5;24;True
752358;5x5;30;False
40423;5x5;30;False
908372;5x5;30;False
413693;5x5;24;True
402994;5x5;30;False
893443;5x5;30;False
384896;5x5;30;False
915833;5x5;30;False
350206;5x5;30;False
576031;5x5;30;False
813292;5x5;30;False
993077;5x5;30;False
494922;5x5;30;False
771579;5x5;30;False
573272;5x5;30;False
581553;5x5;30;False
403158;5x5;24;True
767191;5x5;30;False
820804;5x5;30;False
632237;5x5;30;False
468578;5x5;30;False
300275;5x5;30;False
318320;5x5;30;False
46441;5x5;30;False
729518;5x5;30;False
937551;5x5;30;False
445788;5x5;30;False
868453;5x5;30;False
936314;5x5;30;False
687851;5x5;30;False
611464;5x5;30;False
226593;5x5;30;False
916806;5x5;26;True
859591;5x5;30;False
368116;5x5;30;False
601437;5x5;30;False
619474;5x5;30;False
643875;5x5;30;False
674848;5x5;30;False
616665;5x5;24;True
224734;5x5;30;False
443839;5x5;30;False
787596;5x5;30;False
345749;5x5;30;False
682986;5x5;30;False
64539;5x5;30;False
707128;5x5;30;False
455889;5x5;30;False
741430;5x5;30;False
126583;5x5;30;False
902372;5x5;30;False
30477;5x5;30;False
722882;5x5;30;False
11411;5x5;30;False
844816;5x5;30;False
962505;5x5;30;False
534862;5x5;30;False
265327;5x5;30;False
886844;5x5;30;False
333509;5x5;30;False
230106;5x5;30;False
987851;5x5;30;False
419432;5x5;30;False
116097;5x5;30;False
938726;5x5;30;False
218919;5x5;30;False
434388;5x5;30;False
285437;5x5;30;False
929010;5x5;30;False
469315;5x5;30;False
733248;5x5;30;False
131833;5x5;30;False
56318;5x5;30;False
290783;5x5;30;False
364076;5x5;30;False
64885;5x5;30;False
892554;5x5;30;False
359227;5x5;30;False
892696;5x5;30;False
217713;5x5;30;False
910678;5x5;30;False
445783;5x5;30;False
743172;5x5;30;False
818413;5x5;24;True
601186;5x5;30;False
683571;5x5;30;False
388464;5x5;30;False
783209;5x5;30;False
108526;5x5;30;False
893199;5x5;30;False
121116;5x5;30;False
625189;5x5;30;False
794874;5x5;30;False
455339;5x5;30;False
229064;5x5;24;True
337889;5x5;30;False
311558;5x5;30;False
636551;5x5;30;False
471540;5x5;30;False
343709;5x5;30;False
929938;5x5;30;False
400227;5x5;30;False
957984;5x5;30;False
626521;5x5;30;False
285982;5x5;26;True
316095;5x5;30;False
919628;5x5;30;False
107733;5x5;24;True
148650;5x5;30;False
729115;5x5;30;False
408952;5x5;30;False
276625;5x5;30;False
548214;5x5;30;False
507639;5x5;30;False
502564;5x5;30;False
988173;5x5;30;False
526402;5x5;30;False
710483;5x5;30;False
293712;5x5;30;False
626441;5x5;30;False
895950;5x5;30;False
165487;5x5;24;True
386684;5x5;30;False
701381;5x5;30;False
555418;5x5;30;False
867723;5x5;30;False
659112;5x5;30;False
499073;5x5;30;False
932390;5x5;30;False
384487;5x5;30;False
746708;5x5;30;False
936317;5x5;30;False
749938;5x5;30;False
321987;5x5;30;False
257024;5x5;30;False
533625;5x5;30;False
507390;5x5;30;False
113503;5x5;30;False
95980;5x5;30;False
708085;5x5;30;False
590538;5x5;30;False
876667;5x5;24;True
164184;5x5;30;False
582961;5x5;24;True
190614;5x5;30;False
84823;5x5;30;False
873604;5x5;30;False
230701;5x5;30;False
562338;5x5;30;False
510835;5x5;30;False
75568;5x5;30;False
511017;5x5;30;False
387246;5x5;30;False
978447;5x5;30;False
42588;5x5;30;False
113573;5x5;30;False
751802;5x5;30;False
403883;5x5;30;False
919112;5x5;30;False
891681;5x5;30;False
224646;5x5;30;False
866439;5x5;30;False
808564;5x5;30;False
695709;5x5;26;True
436050;5x5;30;False
587235;5x5;30;False
773088;5x5;30;False
767129;5x5;30;False
352350;5x5;30;False
281215;5x5;30;False
597132;5x5;30;False
802773;5x5;30;False
248362;5x5;30;False
198683;5x5;26;True
908472;5x5;30;False
788497;5x5;30;False
652470;5x5;24;True
932407;5x5;30;False
790820;5x5;30;False
90893;5x5;30;False
912642;5x5;30;False
902483;5x5;30;False
654736;5x5;30;False
511305;5x5;30;False
197902;5x5;30;False
928623;5x5;30;False
315452;5x5;24;True
220933;5x5;30;False
562138;5x5;30;False
277579;5x5;30;False
104424;5x5;30;False
888193;5x5;30;False
230950;5x5;30;False
435047;5x5;30;False
875220;5x5;30;False
955133;5x5;30;False
207346;5x5;30;False
758659;5x5;30;False
546944;5x5;30;False
484985;5x5;26;True
288702;5x5;30;False
642591;5x5;30;False
307948;5x5;30;False
769141;5x5;30;False
933258;5x5;26;True
910139;5x5;30;False
699224;5x5;30;False
53937;5x5;30;False
993942;5x5;30;False
958487;5x5;30;False
529924;5x5;24;True
493;5x5;30;False
665186;5x5;30;False
631795;5x5;30;False
2032;5x5;30;False
61673;5x5;30;False
428462;5x5;30;False
651727;5x5;30;False
858908;5x5;30;False
216229;5x5;30;False
826874;5x5;26;True
187627;5x5;30;False
447688;5x5;30;False
793505;5x5;24;True
573126;5x5;30;False
629383;5x5;30;False
470964;5x5;30;False
722397;5x5;30;False
545938;5x5;30;False
194531;5x5;30;False
716064;5x5;30;False
773593;5x5;30;False
701022;5x5;30;False
573695;5x5;30;False
578572;5x5;30;False
406549;5x5;24;True
964522;5x5;30;False
241051;5x5;30;False
308024;5x5;30;False
65489;5x5;30;False
169654;5x5;30;False
438583;5x5;30;False
993124;5x5;30;False
103885;5x5;30;False
141634;5x5;30;False
321235;5x5;30;False
480912;5x5;30;False
971081;5x5;30;False
839246;5x5;30;False
248431;5x5;30;False
822908;5x5;30;False
400581;5x5;30;False
330778;5x5;30;False
654155;5x5;30;False
764712;5x5;30;False
696001;5x5;30;False
340390;5x5;30;False
451623;5x5;30;False
346324;5x5;30;False
272701;5x5;30;False
761202;5x5;30;False
687043;5x5;30;False
491072;5x5;30;False
734073;5x5;30;False
142206;5x5;30;False
848863;5x5;30;False
171180;5x5;30;False
522421;5x5;30;False
63946;5x5;30;False
679483;5x5;24;True
727704;5x5;30;False
43057;5x5;30;False
204310;5x5;30;False
965719;5x5;30;False
545796;5x5;30;False
336045;5x5;30;False
698082;5x5;24;True
545523;5x5;30;False
868528;5x5;24;True
201065;5x5;30;False
236910;5x5;30;False
881423;5x5;26;True
633692;5x5;30;False
864997;5x5;24;True
208442;5x5;30;False
173355;5x5;30;False
945480;5x5;30;False
441441;5x5;30;False
568070;5x5;30;False
551815;5x5;30;False
672436;5x5;24;True
569245;5x5;30;False
841298;5x5;30;False
282531;5x5;30;False
713504;5x5;30;False
743513;5x5;30;False
878558;5x5;30;False
386623;5x5;30;False
748172;5x5;30;False
551701;5x5;30;False
469738;5x5;30;False
730267;5x5;30;False
651576;5x5;30;False
781457;5x5;30;False
166134;5x5;30;False
695415;5x5;30;False
468516;5x5;24;True
831821;5x5;30;False
671426;5x5;30;False
185107;5x5;30;False
354448;5x5;30;False
892681;5x5;30;False
358222;5x5;30;False
633839;5x5;30;False
848764;5x5;30;False
827973;5x5;30;False
664410;5x5;26;True
777227;5x5;30;False
646888;5x5;30;False
420929;5x5;26;True
512550;5x5;30;False
143207;5x5;30;False
14036;5x5;30;False
921789;5x5;30;False
702898;5x5;30;False
936643;5x5;30;False
466944;5x5;30;False
654265;5x5;30;False
873726;5x5;30;False
620767;5x5;30;False
229740;5x5;30;False
334005;5x5;30;False
461386;5x5;30;False
221243;5x5;30;False
388056;5x5;30;False
645681;5x5;24;True
381974;5x5;30;False
809239;5x5;30;False
660228;5x5;30;False
382189;5x5;24;True
901986;5x5;30;False
908211;5x5;30;False
118384;5x5;30;False
17641;5x5;30;False
180270;5x5;24;True
979663;5x5;26;True
784156;5x5;26;True
992613;5x5;26;True
529466;5x5;30;False
159211;5x5;30;False
473864;5x5;30;False
297377;5x5;30;False
290182;5x5;30;False
149063;5x5;24;True
508276;5x5;30;False
560733;5x5;30;False
552210;5x5;30;False
13667;5x5;30;False
689504;5x5;30;False
694297;5x5;30;False
38558;5x5;30;False
311231;5x5;26;True
404300;5x5;30;False
275605;5x5;30;False
429866;5x5;30;False
345499;5x5;30;False
262328;5x5;30;False
968657;5x5;30;False
27126;5x5;30;False
978743;5x5;30;False
40612;5x5;30;False
892173;5x5;30;False
845890;5x5;30;False
361939;5x5;30;False
31824;5x5;24;True
73481;5x5;30;False
665358;5x5;30;False
692911;5x5;30;False
266364;5x5;30;False
895173;5x5;30;False
795674;5x5;30;False
872011;5x5;30;False
69480;5x5;30;False
550401;5x5;30;False
728102;5x5;30;False
446375;5x5;30;False
255572;5x5;30;False
199293;5x5;30;False
826098;5x5;30;False
333059;5x5;30;False
92544;5x5;30;False
964985;5x5;30;False
691262;5x5;24;True
760863;5x5;30;False
173740;5x5;30;False
552501;5x5;30;False
886410;5x5;30;False
570683;5x5;24;True
347736;5x5;30;False
670193;5x5;30;False
37206;5x5;30;False
835351;5x5;30;False
148804;5x5;30;False
385005;5x5;30;False
993250;5x5;30;False
587635;5x5;30;False
723248;5x5;30;False
665257;5x5;30;False
802862;5x5;30;False
857359;5x5;30;False
85532;5x5;26;True
134437;5x5;30;False
633274;5x5;30;False
476907;5x5;30;False
762440;5x5;30;False
960225;5x5;30;False
128070;5x5;30;False
564615;5x5;24;True
855540;5x5;30;False
65757;5x5;30;False
511890;5x5;30;False
38179;5x5;30;False
344736;5x5;30;False
720409;5x5;30;False
527134;5x5;26;True
18175;5x5;30;False
801548;5x5;30;False
771477;5x5;30;False
167978;5x5;30;False
792539;5x5;30;False
735864;5x5;30;False
506193;5x5;30;False
808758;5x5;30;False
772087;5x5;30;False
85604;5x5;30;False
337101;5x5;30;False
175938;5x5;30;False
538771;5x5;30;False
709200;5x5;30;False
958409;5x5;30;False
686734;5x5;30;False
696751;5x5;30;False
569660;5x5;30;False
650949;5x5;30;False
457498;5x5;30;False
277387;5x5;30;False
574888;5x5;30;False
789633;5x5;30;False
520358;5x5;24;True
780391;5x5;30;False
470420;5x5;30;False
366909;5x5;30;False
562482;5x5;30;False
916163;5x5;30;False
160896;5x5;30;False
822521;5x5;30;False
246718;5x5;30;False
818463;5x5;26;True
272236;5x5;30;False
764149;5x5;30;False
870986;5x5;30;False
825851;5x5;30;False
490840;5x5;30;False
751345;5x5;24;True
594198;5x5;30;False
931479;5x5;30;False
343556;5x5;30;False
821997;5x5;30;False
843298;5x5;30;False
66035;5x5;30;False
588336;5x5;30;False
796713;5x5;30;False
943534;5x5;30;False
422671;5x5;30;False
204380;5x5;30;False
621541;5x5;30;False
21114;5x5;30;False
798123;5x5;30;False
277832;5x5;30;False
587169;5x5;30;False
210950;5x5;30;False
985543;5x5;30;False
840500;5x5;30;False
896349;5x5;30;False
600402;5x5;30;False
641635;5x5;30;False
204896;5x5;30;False
321241;5x5;30;False
121438;5x5;30;False
732159;5x5;30;False
389260;5x5;30;False
106197;5x5;30;False
814250;5x5;30;False
159323;5x5;30;False
129720;5x5;30;False
585361;5x5;30;False
956982;5x5;24;True
429751;5x5;30;False
627556;5x5;30;False
263821;5x5;30;False
271426;5x5;30;False
613267;5x5;30;False
871632;5x5;30;False
102985;5x5;30;False
866510;5x5;30;False
979631;5x5;30;False
34684;5x5;30;False
195269;5x5;30;False
664282;5x5;30;False
746635;5x5;30;False
218408;5x5;30;False
859969;5x5;30;False
303014;5x5;30;False
597991;5x5;30;False
625812;5x5;30;False
25149;5x5;30;False
725746;5x5;30;False
226883;5x5;30;False
274304;5x5;30;False
172985;5x5;30;False
197950;5x5;30;False
569183;5x5;30;False
372844;5x5;30;False
415157;5x5;24;True
18378;5x5;30;False
96891;5x5;30;False
749016;5x5;30;False
515249;5x5;30;False
969686;5x5;26;True
364439;5x5;30;False
656644;5x5;30;False
623725;5x5;30;False
179490;5x5;30;False
31411;5x5;26;True
727348;5x5;30;False
123421;5x5;30;False
765201;5x5;30;False
255158;5x5;30;False
904887;5x5;30;False
514788;5x5;30;False
66317;5x5;30;False
242114;5x5;30;False
941651;5x5;26;True
387600;5x5;30;False
351241;5x5;30;False
553870;5x5;30;False
768623;5x5;26;True
170364;5x5;30;False
214661;5x5;30;False
743002;5x5;30;False
304139;5x5;30;False
700072;5x5;30;False
111169;5x5;30;False
891750;5x5;30;False
848871;5x5;30;False
358548;5x5;30;False
350845;5x5;30;False
181042;5x5;30;False
740547;5x5;30;False
741440;5x5;30;False
860793;5x5;30;False
281790;5x5;30;False
186847;5x5;30;False
15788;5x5;30;False
347829;5x5;30;False
856522;5x5;30;False
794107;5x5;30;False
819736;5x5;30;False
389681;5x5;30;False
72726;5x5;30;False
310807;5x5;30;False
375684;5x5;30;False
68525;5x5;30;False
962594;5x5;30;False
143859;5x5;30;False
448048;5x5;30;False
806825;5x5;30;False
65966;5x5;30;False
447759;5x5;30;False
480924;5x5;30;False
252133;5x5;30;False
877754;5x5;30;False
876267;5x5;30;False
214024;5x5;30;False
684833;5x5;30;False
740102;5x5;30;False
729159;5x5;30;False
439476;5x5;30;False
112477;5x5;30;False
820754;5x5;30;False
961187;5x5;30;False
871648;5x5;30;False
477721;5x5;30;False
7006;5x5;24;True
686015;5x5;30;False
185356;5x5;30;False
743509;5x5;30;False
784874;5x5;30;False
472411;5x5;30;False
447800;5x5;30;False
449361;5x5;30;False
861110;5x5;30;False
779831;5x5;30;False
223844;5x5;30;False
902925;5x5;30;False
604930;5x5;30;False
705747;5x5;30;False
808976;5x5;30;False
926921;5x5;30;False
560462;5x5;30;False
147887;5x5;30;False
187196;5x5;30;False
263301;5x5;30;False
961690;5x5;30;False
775051;5x5;30;False
192232;5x5;26;True
356097;5x5;30;False
881830;5x5;30;False
255975;5x5;30;False
727892;5x5;30;False
478909;5x5;30;False
609138;5x5;30;False
726083;5x5;30;False
709696;5x5;30;False
189689;5x5;30;False
215998;5x5;30;False
359391;5x5;30;False
282796;5x5;30;False
477301;5x5;30;False
72074;5x5;30;False
393147;5x5;30;False
534808;5x5;30;False
984241;5x5;30;False
552022;5x5;30;False
61463;5x5;30;False
460996;5x5;30;False
5293;5x5;30;False
165218;5x5;30;False
529203;5x5;30;False
942256;5x5;30;False
696297;5x5;30;False
338414;5x5;30;False
713871;5x5;30;False
912604;5x5;30;False
996133;5x5;30;False
272634;5x5;30;False
167467;5x5;30;False
218120;5x5;30;False
49313;5x5;30;False
648710;5x5;30;False
502791;5x5;30;False
361972;5x5;30;False
812893;5x5;30;False
558162;5x5;30;False
756323;5x5;30;False
312224;5x5;30;False
382105;5x5;30;False
418270;5x5;26;True
139263;5x5;30;False
758604;5x5;24;True
750613;5x5;30;False
286506;5x5;30;False
719515;5x5;30;False
892536;5x5;30;False
437649;5x5;30;False
905334;5x5;30;False
73911;5x5;30;False
334500;5x5;30;False
661069;5x5;30;False
767298;5x5;30;False
351379;5x5;30;False
318672;5x5;30;False
872393;5x5;30;False
98062;5x5;30;False
944815;5x5;30;False
211132;5x5;30;False
297221;5x5;30;False
603802;5x5;30;False
541579;5x5;24;True
613096;5x5;26;True
325761;5x5;30;False
998182;5x5;30;False
728295;5x5;30;False
7508;5x5;30;False
557821;5x5;30;False
696178;5x5;30;False
526787;5x5;30;False
317504;5x5;30;False
738681;5x5;30;False
112702;5x5;30;False
647711;5x5;30;False
884460;5x5;30;False
458229;5x5;30;False
69834;5x5;30;False
923195;5x5;30;False
943512;5x5;30;False
407409;5x5;26;True
786454;5x5;30;False
837335;5x5;30;False
557572;5x5;30;False
307117;5x5;30;False
118242;5x5;30;False
159155;5x5;30;False
162288;5x5;30;False
751593;5x5;30;False
951662;5x5;30;False
136335;5x5;30;False
11484;5x5;30;False
79077;5x5;30;False
488378;5x5;30;False
32875;5x5;24;True
426056;5x5;30;False
244833;5x5;30;False
236550;5x5;30;False
868103;5x5;30;False
657204;5x5;30;False
870301;5x5;30;False
127122;5x5;30;False
648931;5x5;30;False
236064;5x5;30;False
371033;5x5;30;False
582750;5x5;30;False
707903;5x5;30;False
795212;5x5;30;False
453397;5x5;30;False
303978;5x5;30;False
888411;5x5;30;False
385784;5x5;30;False
909905;5x5;26;True
169654;5x5;30;False
438583;5x5;30;False
993124;5x5;30;False
103885;5x5;30;False
141634;5x5;30;False
321235;5x5;30;False
480912;5x5;30;False
971081;5x5;30;False
839246;5x5;30;False
248431;5x5;30;False
822908;5x5;30;False
400581;5x5;30;False
330778;5x5;30;False
654155;5x5;30;False
764712;5x5;30;False
696001;5x5;30;False
340390;5x5;30;False
451623;5x5;30;False
346324;5x5;30;False
272701;5x5;30;False
761202;5x5;30;False
687043;5x5;30;False
491072;5x5;30;False
734073;5x5;30;False
142206;5x5;30;False
848863;5x5;30;False
171180;5x5;30;False
522421;5x5;30;False
63946;5x5;30;False
679483;5x5;24;True
727704;5x5;30;False
43057;5x5;30;False
204310;5x5;30;False
965719;5x5;30;False
545796;5x5;30;False
336045;5x5;30;False
698082;5x5;24;True
545523;5x5;30;False
868528;5x5;24;True
201065;5x5;30;False
236910;5x5;30;False
881423;5x5;26;True
633692;5x5;30;False
864997;5x5;24;True
208442;5x5;30;False
173355;5x5;30;False
945480;5x5;30;False
441441;5x5;30;False
568070;5x5;30;False
551815;5x5;30;False
672436;5x5;24;True
569245;5x5;30;False
841298;5x5;30;False
282531;5x5;30;False
713504;5x5;30;False
743513;5x5;30;False
878558;5x5;30;False
386623;5x5;30;False
748172;5x5;30;False
551701;5x5;30;False
469738;5x5;30;False
730267;5x5;30;False
651576;5x5;30;False
781457;5x5;30;False
166134;5x5;30;False
695415;5x5;30;False
468516;5x5;24;True
831821;5x5;30;False
671426;5x5;30;False
185107;5x5;30;False
354448;5x5;30;False
892681;5x5;30;False
358222;5x5;30;False
633839;5x5;30;False
848764;5x5;30;False
827973;5x5;30;False
664410;5x5;26;True
777227;5x5;30;False
646888;5x5;30;False
420929;5x5;26;True
512550;5x5;30;False
143207;5x5;30;False
14036;5x5;30;False
921789;5x5;30;False
702898;5x5;30;False
936643;5x5;30;False
466944;5x5;30;False
654265;5x5;30;False
873726;5x5;30;False
620767;5x5;30;False
229740;5x5;30;False
334005;5x5;30;False
461386;5x5;30;False
221243;5x5;30;False
388056;5x5;30;False
645681;5x5;24;True
381974;5x5;30;False
809239;5x5;30;False
660228;5x5;30;False
382189;5x5;24;True
901986;5x5;30;False
908211;5x5;30;False
118384;5x5;30;False
17641;5x5;30;False
180270;5x5;24;True
979663;5x5;26;True
784156;5x5;26;True
992613;5x5;26;True
529466;5x5;30;False
159211;5x5;30;False
473864;5x5;30;False
297377;5x5;30;False
290182;5x5;30;False
149063;5x5;24;True
508276;5x5;30;False
560733;5x5;30;False
552210;5x5;30;False
13667;5x5;30;False
689504;5x5;30;False
694297;5x5;30;False
38558;5x5;30;False
311231;5x5;26;True
404300;5x5;30;False
275605;5x5;30;False
429866;5x5;30;False
345499;5x5;30;False
262328;5x5;30;False
968657;5x5;30;False
27126;5x5;30;False
978743;5x5;30;False
40612;5x5;30;False
892173;5x5;30;False
845890;5x5;30;False
361939;5x5;30;False
31824;5x5;24;True
73481;5x5;30;False
665358;5x5;30;False
692911;5x5;30;False
266364;5x5;30;False
895173;5x5;30;False
795674;5x5;30;False
872011;5x5;30;False
69480;5x5;30;False
550401;5x5;30;False
728102;5x5;30;False
446375;5x5;30;False
255572;5x5;30;False
199293;5x5;30;False
826098;5x5;30;False
333059;5x5;30;False
92544;5x5;30;False
964985;5x5;30;False
691262;5x5;24;True
760863;5x5;30;False
173740;5x5;30;False
552501;5x5;30;False
886410;5x5;30;False
570683;5x5;24;True
347736;5x5;30;False
670193;5x5;30;False
37206;5x5;30;False
835351;5x5;30;False
148804;5x5;30;False
385005;5x5;30;False
993250;5x5;30;False
587635;5x5;30;False
723248;5x5;30;False
665257;5x5;30;False
802862;5x5;30;False
857359;5x5;30;False
85532;5x5;26;True
134437;5x5;30;False
633274;5x5;30;False
476907;5x5;30;False
762440;5x5;30;False
960225;5x5;30;False
128070;5x5;30;False
564615;5x5;24;True
855540;5x5;30;False
65757;5x5;30;False
511890;5x5;30;False
38179;5x5;30;False
344736;5x5;30;False
720409;5x5;30;False
527134;5x5;26;True
18175;5x5;30;False
801548;5x5;30;False
771477;5x5;30;False
167978;5x5;30;False
792539;5x5;30;False
735864;5x5;30;False
506193;5x5;30;False
808758;5x5;30;False
772087;5x5;30;False
85604;5x5;30;False
337101;5x5;30;False
175938;5x5;30;False
538771;5x5;30;False
709200;5x5;30;False
958409;5x5;30;False
686734;5x5;30;False
696751;5x5;30;False
569660;5x5;30;False
650949;5x5;30;False
457498;5x5;30;False
277387;5x5;30;False
574888;5x5;30;False
789633;5x5;30;False
520358;5x5;24;True
780391;5x5;30;False
470420;5x5;30;False
366909;5x5;30;False
